,customerid,bank_account_type,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,age,village,state,county
3337,8a8588175489ef7701548cd088f2207b,Other,First Bank,,Permanent,Graduate,48.0,,Kogi,Okehi
3338,8a858e1d5cd58f9e015cd5be41721a4e,Savings,GT Bank,,Permanent,,46.0,,Ogun,Abeokuta South
3339,8a858eda552adcc2015549077686473b,Savings,Wema Bank,,Permanent,,31.0,Sango,Oyo,Ibadan North
3340,8a858f885adcf4e8015ae0574e911902,Savings,Access Bank,,Permanent,,34.0,,Ondo,Ondo West
3341,8a8588dc5384a05f0153895b425a2a63,Savings,GT Bank,,Permanent,Post-Graduate,40.0,,Federal Capital Territory,Municipal Area Council
3342,8a858e4e5c3502ab015c35362d7c1016,Savings,UBA,,,,38.0,Adeleye,Lagos,Alimosho
3343,8a858e8d56b784480156c0daba003ae3,Other,Diamond Bank,,Self-Employed,,38.0,,Lagos,Kosofe
3344,8a858fec5c169ff0015c16c6e3b61925,Savings,First Bank,,Permanent,,38.0,Isolo,Lagos,Oshodi/Isolo
3345,8a858f225bfdb280015c0f84efe85e63,Savings,Zenith Bank,,Permanent,,39.0,Ojo,Lagos,Ojo
3346,8a858f9f5bd99987015be772dfc257f1,Savings,GT Bank,,,,37.0,,Oyo,Ido
3347,8a858fc55b2548dd015b2e9cd6857beb,Savings,GT Bank,,Permanent,,35.0,Emiloro-Oda,Ondo,Akure South
3348,8a858fc959b73f6d0159b8286fbb543b,Savings,GT Bank,,Permanent,,39.0,Jako-Petedo,Ogun,Ado Odo/Ota
3349,8a858f255ca276c5015ca294645c08af,Savings,UBA,,Permanent,,39.0,,Osun,Ede North
3350,8a858f5856373f8801564a639d9d6aba,Other,GT Bank,,Permanent,,32.0,Igbo,Lagos,Eti Osa
3351,8a858e3a54e337020154fda980777859,Other,Zenith Bank,,Permanent,,45.0,Ijesha-Tedo,Lagos,Surulere
3352,8a858ee45b39aa80015b3a963a7e6d35,Savings,Access Bank,,,,37.0,,Lagos,Ibeju Lekki
3353,8a858e41579fc64b0157b4831cca06cd,Other,GT Bank,,Permanent,Post-Graduate,36.0,Mabushipe,Federal Capital Territory,Municipal Area Council
3354,8a858f7b5989da5401598ec5a8680cdb,Savings,First Bank,,Permanent,,29.0,Juwa,Federal Capital Territory,Municipal Area Council
3355,8a858f085b494826015b54a0b2a1093b,Savings,UBA,,Permanent,,57.0,Loburo,Ogun,Obafemi Owode
3356,8a858edb5b8210eb015b85ca659f7bc4,Savings,GT Bank,,Permanent,,39.0,Jinadu,Lagos,Eti Osa
3357,8a858f7e564ad33801564b73c7113f56,Savings,GT Bank,,Self-Employed,,38.0,Obanikoro,Lagos,Shomolu
3358,8a858f7e5c213ef4015c31640d15066c,Savings,GT Bank,,Permanent,,39.0,,Kwara,Ilorin East
3359,8a858f4e5ca72981015cab698acd7f40,Savings,GT Bank,,,,33.0,Igbo,Lagos,Eti Osa
3360,8a858ec559dbb41a0159dc0a25961fa1,Savings,First Bank,,Permanent,,36.0,Aiyetoro,Lagos,Ajeromi/Ifelodun
3361,8a858e69566ae5b801568cbd583768bb,Other,UBA,,Self-Employed,,55.0,Lakowe,Lagos,Ibeju Lekki
3362,8a858f0c5af0a753015af0b5ebe3098b,Savings,First Bank,,Permanent,,32.0,Alaiyabiagba,Lagos,Ajeromi/Ifelodun
3363,8a858f085bcf44be015bd31798a22475,Savings,GT Bank,,Permanent,,40.0,,Kogi,
3364,8a858e7858eeb5710159076ba8f91be6,Savings,GT Bank,,Student,,27.0,Alomaja,Oyo,Oluyole
3365,8a858e6e55c554c20155c5731ae90d16,Other,Zenith Bank,,,,37.0,Igando,Lagos,Alimosho
3366,8a858f0c5cef4be2015cf362d83017a0,Savings,Skye Bank,,,,35.0,Matogbun,Ogun,Ifo
3367,8a85882653d0bb500153d96597b72471,Savings,GT Bank,,Permanent,,60.0,Agoro,Ogun,Ifo
3368,8a858e42570314e001570584d48641dc,Other,Skye Bank,,Permanent,Graduate,40.0,,Ondo,Akure South
3369,8a858e685c217d36015c2f09b15a15e9,Savings,FCMB,,,,38.0,,Lagos,Oshodi/Isolo
3370,8a858ec358dc5c130158f9d80a236ac7,Savings,FCMB,,,,35.0,Akintayo,Oyo,Egbeda
3371,8a858f855bf2f1ad015bf5c0e6c01b8a,Savings,Diamond Bank,,Permanent,,26.0,Afiesere,Delta,Ughelli North
3372,8a858ece5c88b58b015c8c3e06741fbf,Savings,FCMB,,,,40.0,,Ogun,Ifo
3373,8a858e0c552ae0b801553545d3540c8c,Other,GT Bank,,Permanent,Graduate,34.0,Igbosere,Lagos,Eti Osa
3374,8a858eba5b681df4015b7bd3405e7934,Savings,Access Bank,,Permanent,,52.0,,Oyo,Ibadan North East
3375,8a858e8d56b784480156cc1a80f60132,Savings,GT Bank,,Self-Employed,,55.0,Adiyan,Ogun,Ifo
3376,8a858fe25ab3f041015ab51fc3c44cbd,Savings,GT Bank,,Permanent,,32.0,Ologode,Lagos,
3377,8a858f265c2187bd015c254fcc445d6e,Savings,First Bank,,Permanent,,45.0,,Ogun,Abeokuta South
3378,8a858fda56562f8f01565f928f516cea,Savings,UBA,"WHARF ROAD, APAPA",Permanent,Secondary,53.0,,Lagos,Lagos Island
3379,8a858e4456ced8470156d73452f85335,Other,Access Bank,,Permanent,,39.0,Abanla,Oyo,Ido
3380,8a858e0a5b192e2e015b194726201191,Savings,GT Bank,,Permanent,,29.0,,Lagos,Kosofe
3381,8a858e1158dc4d830158f4057fc638c1,Savings,Access Bank,,Permanent,,35.0,Baganakwo,Niger,Bosso
3382,8a858f7e5c69a6e3015c78b9bc201fd4,Savings,FCMB,,Permanent,,34.0,Oduwole,Lagos,Alimosho
3383,8a858e4f58b9f0b40158c11270fc019f,Savings,Diamond Bank,,Permanent,,53.0,,Delta,Oshimili South
3384,8a858ee55c830000015c873225d318ba,Savings,Zenith Bank,,Permanent,,37.0,Uselu,Edo,Egor
3385,8a858e115c59a3e2015c59ebb25d238b,Savings,GT Bank,,Permanent,,42.0,,Lagos,Ikeja
3386,8a858e6c5c88d145015c9e3b482226ac,Savings,Wema Bank,,Permanent,,42.0,,Lagos,
3387,8a858e695775665c01578086c7ef551a,Savings,UBA,ILUPEJU,Permanent,Graduate,44.0,,Lagos,Ikeja
3388,8a858e9b5623763201562819994d393a,Other,Zenith Bank,,Self-Employed,,42.0,Idunmwowina,Edo,Ovia North-East
3389,8a858e915bcde695015bce219c6a1969,Savings,GT Bank,,,,44.0,,Federal Capital Territory,Municipal Area Council
3390,8a858faf56b7821c0156c324964a1968,Other,First Bank,,Permanent,,37.0,Iwaraja,Osun,Oriade
3391,8a858e9f59d692440159da2c60b42106,Savings,UBA,AKOWONJO,Permanent,Graduate,37.0,,Lagos,Ikeja
3392,8a858e6f5cd5e874015ce0e5d4c235ba,Savings,UBA,,Permanent,,46.0,Wuse,Federal Capital Territory,Municipal Area Council
3393,8a858966538deb190153957484683e67,Other,Access Bank,,Permanent,Post-Graduate,39.0,Ibeshe,Ogun,Yewa North
3394,8a858e5856b7840c0156b8f1f61f5f52,Other,Access Bank,,Permanent,Graduate,45.0,Mafoluku Area,Lagos,Oshodi/Isolo
3395,8a85886e5410189001541480d8f83683,Other,GT Bank,,Permanent,Post-Graduate,46.0,,Oyo,Ibadan North
3396,8a85895354a059690154b8fdd9a57ed1,Other,GT Bank,,Permanent,,31.0,Ogunrun-Ori,Ogun,Obafemi Owode
3397,8a858ffd5c8d343d015c8ebff4e27db1,Savings,Zenith Bank,,Permanent,,36.0,,Oyo,Saki West
3398,8a858f885adcf4e8015addc0f5b3608c,Savings,GT Bank,,Permanent,,40.0,,Ogun,Ifo
3399,8a858ece5b0142e3015b0f3accb86c5d,Savings,GT Bank,,Permanent,,49.0,Apese,Lagos,Eti Osa
3400,8a858f275c451af5015c545fdacf532b,Savings,GT Bank,,,,42.0,Eniong,Akwa Ibom,
3401,8a858e675c3fe0a1015c49af1dd366b0,Savings,GT Bank,,Permanent,,34.0,Losi,Lagos,
3402,8a858f7d5a5bd94e015a5bee65da09bc,Savings,GT Bank,,Permanent,,42.0,Okunola,Lagos,Alimosho
3403,8a858f755af28150015af5534c2e15ce,Savings,Fidelity Bank,,Permanent,,33.0,,Lagos,Lagos Island
3404,8a858ee65be8d42d015be92609c12873,Savings,First Bank,,Permanent,,42.0,,Kwara,Ilorin East
3405,8a85886e54beabf90154c0a29ae757c0,Savings,GT Bank,"DUGBE,IBADAN",Permanent,Graduate,37.0,,Oyo,Oluyole
3406,8a858e35589c0ac00158ac0e5c0839b7,Savings,GT Bank,,Permanent,,43.0,,Federal Capital Territory,Municipal Area Council
3407,8a858eef5554890501557311a4ae79d6,Other,GT Bank,,Permanent,,29.0,Ado,Lagos,Eti Osa
3408,8a858ea55ac1546c015ac21a1ee20afa,Savings,GT Bank,,Permanent,,38.0,,Oyo,Ibadan North
3409,8a858ec75bfd77c4015bfda261b10b09,Savings,GT Bank,,,,42.0,,Lagos,Eti Osa
3410,8a8589ec542eaa89015443b229544ffe,Other,UBA,,Self-Employed,,45.0,Shogunle,Lagos,Oshodi/Isolo
3411,8a858fbf5b3a0b46015b3a7f3adc423f,Savings,GT Bank,,Permanent,,36.0,Ebute Ikorodu,Lagos,
3412,8a858f965c6950da015c78a9a70335f9,Savings,UBA,,Permanent,,42.0,,Kogi,Ankpa
3413,8a858fae57a00f390157ab0ad5915819,Other,Diamond Bank,,Permanent,Graduate,34.0,,Federal Capital Territory,Municipal Area Council
3414,8a858eac5c451942015c53f18acd04c7,Savings,Zenith Bank,,Permanent,,37.0,,Federal Capital Territory,Municipal Area Council
3415,8a858eea5d1d99d3015d2cbec08b2a24,Savings,GT Bank,,,,46.0,Asoro,Oyo,Ibadan North West
3416,8addcb0645aff34b0145b25fe1616ee0,Savings,Diamond Bank,HEAD OFFICE,Permanent,Primary,42.0,Itire,Lagos,Surulere
3417,8a858f275c451af5015c5384d0fb5ec0,Savings,UBA,,,,48.0,,Federal Capital Territory,Municipal Area Council
3418,8a858f025bd49f21015bd8590bd83fe8,Savings,GT Bank,,Permanent,,33.0,,Edo,Esan West
3419,8a858fc15cd06c32015cd429b6951f35,Savings,First Bank,,,,36.0,Aiyetoro,Ogun,Ado Odo/Ota
3420,8a858fe05784e62901578684e3720c00,Other,Zenith Bank,,Permanent,Graduate,31.0,Suberu Oje,Lagos,Alimosho
3421,8a8589595384a8530153977b118e725e,Savings,Zenith Bank,,Permanent,,37.0,Igbo,Lagos,Eti Osa
3422,8a858ece5d1e42c3015d25eb4ac011d9,Savings,Fidelity Bank,,Unemployed,,30.0,,Rivers,Obio/Akpor
3423,8a858ed359fe43b10159fe9d723f243d,Savings,Zenith Bank,,Permanent,,35.0,,Federal Capital Territory,Municipal Area Council
3424,8a858eff55a090650155b7b1624119ab,Other,Access Bank,,Permanent,,36.0,Oworonṣoki,Lagos,Kosofe
3425,8a858fa3586d20e001586e10a33b6821,Savings,GT Bank,,Permanent,,37.0,Falomo,Lagos,Eti Osa
3426,8a858ff25a6a19ee015a6acc4a986c80,Savings,Access Bank,,,,36.0,George,Lagos,Ikeja
3427,8a858eb45c11f9e4015c1515eaf66aa5,Savings,GT Bank,,Permanent,,34.0,Rumuola,Rivers,Obio/Akpor
3428,8a858fd85b685607015b6ce657912f6d,Savings,GT Bank,,,,37.0,Araromi,Ogun,
3429,8a858ed25bf83782015bf8d4e8d73474,Savings,Fidelity Bank,,Permanent,,32.0,Bwari,Federal Capital Territory,Bwari
3430,8a85892854a059ed0154b7fa21486170,Other,GT Bank,,Permanent,Graduate,40.0,,Federal Capital Territory,Municipal Area Council
3431,8a858ef7598334a2015983e07e9e3a2d,Savings,Stanbic IBTC,,Permanent,,45.0,Bafo,Ogun,Obafemi Owode
3432,8a858e715bd3fa19015bd8374ee8611d,Savings,Access Bank,,,,36.0,Ankuru,Federal Capital Territory,Municipal Area Council
3433,8a858f665c2142a0015c347de1307886,Savings,Access Bank,,Permanent,,42.0,,Oyo,Ibadan South West
3434,8a858f03582a54c301582f3054b402ce,Other,First Bank,,Permanent,Graduate,39.0,Opu Yenijue,Bayelsa,
3435,8a858fa05cf48427015cf4d2ebec2db5,Savings,Fidelity Bank,,Permanent,,33.0,,Kano,Fagge
3436,8a858fba5cd5feee015cda6c1ed22803,Savings,GT Bank,,Permanent,,35.0,Amarata,Bayelsa,
3437,8a858fc55b00e79e015b022a1350012b,Savings,GT Bank,,Permanent,,37.0,,Lagos,Amuwo Odofin
3438,8a858eb85886bdc30158acf926932eda,Savings,GT Bank,,Permanent,,39.0,,Lagos,Ikeja
3439,8a858e1d5b2510b2015b300034ae4eef,Savings,Zenith Bank,,Permanent,,30.0,Amuwo,Lagos,Amuwo Odofin
3440,8a858e105bd92644015be812e5683388,Savings,EcoBank,,Student,,34.0,Rumuwaji,Rivers,Obio/Akpor
3441,8a858e795b204ffc015b20b002161c85,Savings,Fidelity Bank,,Permanent,,34.0,,Rivers,Obio/Akpor
3442,8a8588dc536a141301536b50d8aa10b5,Savings,Zenith Bank,,Permanent,,36.0,,Lagos,Kosofe
3443,8a858f965bb63a25015bc2ddf2577416,Savings,GT Bank,,Permanent,,37.0,Orente,Ogun,Ado Odo/Ota
3444,8a858e585693982b0156abe3e8851678,Other,GT Bank,,Self-Employed,Graduate,38.0,Ale,Lagos,Badagry
3445,8a858ef45be99ccb015bec641b5203ce,Savings,GT Bank,,Permanent,,45.0,Iganmu,Lagos,Surulere
3446,8a858f4655ca643c0155d12f9e3b0e69,Other,Fidelity Bank,,,,29.0,,Edo,Etsako West
3447,8a858f1b5b256bc9015b2f810016616c,Savings,First Bank,,Permanent,,35.0,Ugba,Abia,Umuahia North
3448,8a858f295c8d307f015c92f962ed63c8,Savings,Access Bank,,Permanent,,36.0,Diobu,Rivers,
3449,8a858f5f5b39bb0c015b3b16c0d931ad,Savings,First Bank,,Permanent,,38.0,,Akwa Ibom,
3450,8a858e2155defefd0155ed6d112c6b55,Other,Access Bank,,Permanent,,44.0,,Ogun,
3451,8a858ee0560bc0770156147da1c27409,Other,GT Bank,,Self-Employed,Graduate,45.0,,Federal Capital Territory,Municipal Area Council
3452,8a858e6f5cd5e874015ce6601edf7c48,Savings,GT Bank,,Permanent,,38.0,Orente,Ogun,Ado Odo/Ota
3453,8a858e725c3ae262015c3e74c7e52155,Savings,GT Bank,,Permanent,,32.0,,Kogi,Adavi
3454,8a858ed55bafadc7015bb15979d1553e,Savings,UBA,,Permanent,,41.0,Rurowolukwo,Rivers,Obio/Akpor
3455,8a858f5e5bedf32a015bef9e533d6df6,Savings,Fidelity Bank,,Permanent,,32.0,Ishaga,Lagos,Oshodi/Isolo
3456,8a858e205af28299015af50a799745c5,Savings,UBA,,Permanent,,39.0,AlakIa,Oyo,Egbeda
3457,8a858eba5b681df4015b6cadb5ad434e,Savings,Access Bank,,Permanent,,31.0,,Cymru / Wales,Sir Gaerfyrddin / Carmarthenshire
3458,8a8589a7545186b10154616da2b91f01,Other,EcoBank,,Permanent,,44.0,,Osun,Ede North
3459,8a858efd5b39cf3d015b3a347f8a469f,Savings,EcoBank,,Permanent,,47.0,Idimu,Lagos,Alimosho
3460,8a858fcf558237b40155865605853ffb,Other,Standard Chartered,,Permanent,,52.0,,Lagos,Mushin
3461,8a858f595ccb6f86015ccf6d152f4e87,Savings,GT Bank,,Permanent,,39.0,Esure,Ogun,Ijebu East
3462,8a858fa3552ae1120155486928255fc1,Savings,Heritage Bank,,Permanent,,39.0,Kanshio,Benue,
3463,8a858e0256b781d80156c6df35664c92,Other,Diamond Bank,,Self-Employed,,39.0,,Ogun,Ipokia
3464,8a858eb65b19b654015b19d9d5aa1ba1,Savings,First Bank,,,,43.0,Opolo,Bayelsa,
3465,8a858e2d5bb55d46015bc56e31b02869,Savings,GT Bank,,Permanent,,30.0,Awoyaya,Lagos,Ibeju Lekki
3466,8a858e705668e16701568ce4c9c06918,Other,GT Bank,,Self-Employed,,31.0,,Lagos,Kosofe
3467,8a858f0b5b5ddd79015b5f63003e7750,Savings,UBA,,Permanent,,35.0,,Oyo,Ido
3468,8a858e0256b781d80156c20e3b025c59,Other,First Bank,,Self-Employed,Post-Graduate,38.0,,Lagos,Lagos Island
3469,8a858eae5a42129d015a421fa6270603,Savings,Access Bank,,Permanent,,37.0,,Lagos,Eti Osa
3470,8a858e935b496584015b496a6fde01f6,Savings,Zenith Bank,,Permanent,,36.0,Igbogbo,Lagos,
3471,8a858ef85cf9e152015d08e74fc66452,Savings,UBA,,Permanent,,31.0,,Federal Capital Territory,Municipal Area Council
3472,8a858fc15b68ba6a015b71108e115250,Savings,Skye Bank,,Permanent,,40.0,Magboro,Ogun,Obafemi Owode
3473,8a858e705668e167015685e1e07c19d4,Other,Access Bank,,Self-Employed,Graduate,36.0,Rumuwaji,Rivers,Obio/Akpor
3474,8a858ed35cd57328015cd579d99904b0,Savings,Access Bank,,Permanent,,39.0,Akinde,Lagos,Ifako/Ijaye
3475,8a858ed158f3044d015906884426348c,Savings,GT Bank,,Permanent,,39.0,Shangisha,Lagos,Kosofe
3476,8a858ee65ba51327015ba51f11220393,Savings,First Bank,,Permanent,,37.0,,Ondo,Akure South
3477,8a858fb85b81c658015b81c8079a01b6,Savings,Diamond Bank,,,,44.0,Ebute Ikorodu,Lagos,
3478,8a858eda5c8863ff015c8d8a12d74ddd,Savings,GT Bank,,Permanent,,42.0,Abijo,Lagos,Eti Osa
3479,8a8588235384a58d01538abf515f2c2b,Current,UBA,,Permanent,Graduate,41.0,Olute,Lagos,Amuwo Odofin
3480,8a85892854a059ed0154a763515d5c43,Other,Stanbic IBTC,,Permanent,,34.0,Onigbongbo,Lagos,Ikeja
3481,8a858ed4584472cf0158498a96c2476c,Savings,Wema Bank,,Permanent,,35.0,Shilade,Ogun,Obafemi Owode
3482,8a858ee755a0c84a0155b9c44fbe72c9,Savings,Diamond Bank,,Permanent,,52.0,,Lagos,Oshodi/Isolo
3483,8a858f0656b7820c0156c3a11ccf195f,Savings,Access Bank,,Permanent,,29.0,Itirin,Lagos,Eti Osa
3484,8a858ff8582fcb86015842f0937e432f,Other,Zenith Bank,,Permanent,Graduate,39.0,,Federal Capital Territory,Municipal Area Council
3485,8a858f0f5bfd79d2015c0d5202e15752,Savings,GT Bank,,Permanent,,41.0,Ozuaha,Rivers,Ikwerre
3486,8a858fcb5c11f481015c136958a75b40,Savings,GT Bank,,Permanent,,50.0,Idi Oro,Lagos,Mushin
3487,8a8589c1545181f3015466b5659a4299,Other,GT Bank,,Permanent,,39.0,,Osun,Ede North
3488,8a858f8d56e0c3a70156fc952cf77e8c,Savings,First Bank,,Self-Employed,,27.0,Onitiri,Lagos,Lagos Mainland
3489,8a858f305c8dd672015c9bc5e91c1812,Savings,Access Bank,,Permanent,,38.0,,Lagos,Mushin
3490,8a858fb65b2020b2015b2024d70705d6,Savings,GT Bank,,Permanent,,32.0,Apataganga,Oyo,Ibadan South West
3491,8a858e295b430433015b430c1f9506d6,Current,Stanbic IBTC,,Permanent,,48.0,Igbologun,Lagos,Amuwo Odofin
3492,8a858e735c5a4bed015c5d3b38ae514f,Savings,Diamond Bank,,Permanent,,40.0,,Abidjan,
3493,8a858feb58c565cf0158cbc90faf2903,Savings,GT Bank,,Permanent,,33.0,Mawere,Ogun,Ifo
3494,8a858f005a04ae6e015a09ba8f581cce,Savings,GT Bank,,,,38.0,,Lagos,Kosofe
3495,8a858f7d5c5e86a8015c5e8a3e1f035f,Savings,GT Bank,,,,37.0,,Lagos,Kosofe
3496,8a858f2e5b81c373015b81c373e60000,Savings,UBA,,Permanent,,31.0,,Benue,Ohimini
3497,8a858fe5569398920156a3a9a77b5d02,Other,FCMB,,Permanent,Graduate,31.0,Olasore,Lagos,Alimosho
3498,8a858e695d1e075c015d1edb95892ad0,Savings,Zenith Bank,,Permanent,,45.0,Onipanu,Ogun,Ado Odo/Ota
3499,8a858e8e59b6ee010159b7177daa162c,Savings,Fidelity Bank,,Permanent,,30.0,Iponri,Lagos,Surulere
3500,8a858e3f5b6182ee015b61bb07ac273d,Savings,First Bank,,Permanent,,30.0,Abule Ijesha,Lagos,Shomolu
3501,8a858e0d587161ab01587183d98f06c9,Savings,Union Bank,,Student,,30.0,,Ondo,Akure South
3502,8a858fca5c35df2c015c39f8efd26149,Savings,GT Bank,,Permanent,,36.0,Okepa,Lagos,Eti Osa
3503,8a858f8e5c5f46fc015c636d21887a8e,Savings,Access Bank,,Permanent,,30.0,,Oyo,Ibadan North
3504,8a858e935ba4b360015ba4e2f2810e78,Savings,FCMB,,Permanent,,35.0,,Enugu,
3505,8a858e5d5c7e25b4015c7fea66825cfe,Savings,GT Bank,,,,37.0,Apena,Ogun,Odeda
3506,8a858fbf5b3a0b46015b3a75f2633e33,Savings,GT Bank,,Permanent,,41.0,Adiyan,Ogun,Ifo
3507,8a858e6c5c88d145015c8cd3a21d61d8,Savings,Access Bank,,Permanent,,33.0,,Lagos,Ikeja
3508,8a858f30551130db015512599f923f5a,Other,Zenith Bank,,Permanent,,41.0,Sango-Otta,Ogun,Ado Odo/Ota
3509,8a858eba5c884d2a015c9847893512ca,Savings,UBA,,Permanent,,46.0,Umu Ojima Ogbu,Abia,Osisioma Ngwa
3510,8a858fb65b2020b2015b20ce6d4a5e6a,Savings,FCMB,,Permanent,,47.0,,Federal Capital Territory,Gwagwalada
3511,8a858f7d5578012a0155827e94874386,Other,GT Bank,,Permanent,,35.0,Gwiyaku,Adamawa,Gombi
3512,8a858e245c214660015c301d19ab184f,Savings,Fidelity Bank,,Permanent,,33.0,,Ogun,Obafemi Owode
3513,8a858ff259d1429e0159d2d0194c4b8e,Savings,First Bank,,,,38.0,,Kwara,Irepodun
3514,8a858e7b55deef140155e39b490940c9,Other,EcoBank,,Self-Employed,,34.0,,Kaduna,Chikun
3515,8a858f6c570f2d6601571e8ee2d02bde,Savings,UBA,,Permanent,,33.0,Ikotun,Lagos,Alimosho
3516,8a858fbf5b3a0b46015b3ac9ef325d05,Savings,Union Bank,,Permanent,,37.0,Ogoyo,Lagos,Eti Osa
3517,8a818926522ea5ef01523aff15c37482,Savings,Diamond Bank,,Permanent,Secondary,38.0,,Delta,Oshimili South
3518,8a858f7a58c218eb0158c43474d013a5,Savings,Access Bank,,Permanent,,43.0,Opu Yenijue,Bayelsa,
3519,8a85886f543912e30154391ea6a3015f,Savings,Stanbic IBTC,,Permanent,Post-Graduate,48.0,Agaloke,Oyo,Ido
3520,8a858e6956939bac01569d5dd0256c09,Other,Stanbic IBTC,,Permanent,,44.0,Opu Yenijue,Bayelsa,
3521,8a858e535bab293b015bae68dbc4622d,Savings,UBA,,Permanent,,33.0,Amarata,Bayelsa,
3522,8a858ed65ac86155015ac97905df519a,Savings,First Bank,,Student,,30.0,,Federal Capital Territory,Gwagwalada
3523,8a858fd858d5076d0158e2dd9ded2afa,Savings,UBA,,Student,,30.0,Oku,Akwa Ibom,
3524,8a858fe957a094e00157af1391dc68d9,Other,Keystone Bank,,Permanent,Graduate,38.0,,Kwara,Ilorin East
3525,8a8588fd53f1099e0153f9f8e4062cf3,Savings,GT Bank,,Permanent,,32.0,,Federal Capital Territory,Municipal Area Council
3526,8a858e0256b781d80156c166816621f9,Other,GT Bank,,Permanent,,45.0,Itire,Lagos,Surulere
3527,8a858e0256b781d80156bd70d9d21225,Other,UBA,,Permanent,,45.0,Okokomaiko,Lagos,Ojo
3528,8a858f4d5b809e68015b813974bc5538,Savings,GT Bank,,Permanent,,36.0,George,Lagos,Ikeja
3529,8a858fc45c21da6f015c24f0838b380f,Savings,Access Bank,,Permanent,,40.0,Iponri,Lagos,Surulere
3530,8a858e69566ae5b80156926cd9070009,Other,Access Bank,,Permanent,Graduate,34.0,Yaba,Lagos,Lagos Mainland
3531,8a858f2c59b21e6e0159b36de4c1628e,Savings,GT Bank,,Permanent,,37.0,,Kano,Fagge
3532,8a8588875438ed7e01543d072b3d7baa,Savings,Diamond Bank,,Self-Employed,Graduate,40.0,,Lagos,
3533,8a858ece5cd05041015cd485113f01a2,Savings,Access Bank,,Permanent,,44.0,Losi,Lagos,
3534,8a858f3659f9d6dc0159fa2cafe23cc9,Savings,GT Bank,,Permanent,,32.0,Garki,Federal Capital Territory,Municipal Area Council
3535,8a858ede5ca210f0015ca365343066f5,Savings,GT Bank,,Permanent,,37.0,,Delta,
3536,8a858fe756939bbb0156a9dd11cf4a7c,Savings,Heritage Bank,,Self-Employed,,34.0,Ikenga Umuleri,Anambra,Anambra East
3537,8a858e0256b781d80156be0f99322ae6,Other,GT Bank,,Self-Employed,,35.0,,Delta,
3538,8a858ff35c63d750015c65a730ac2e7c,Savings,GT Bank,,Permanent,,43.0,Ijebu,Ogun,Odeda
3539,8a858fc75b90e6b5015b9b821b06328c,Current,Union Bank,,Permanent,,44.0,Umu Ocham,Abia,Osisioma Ngwa
3540,8a858e6c5c88d145015c967ac98c63fa,Savings,GT Bank,,Permanent,,42.0,,Oyo,Ibadan North
3541,8a858e0d59c9abfc0159cac7fba146ab,Savings,Diamond Bank,,Permanent,,33.0,Ikere,Ekiti,Ikere
3542,8a858ee0560bc07701560d3774b0663c,Other,GT Bank,,Permanent,Secondary,38.0,,Ekiti,Irepodun/Ifelodun
3543,8a858f115cea8545015ceb7bb25437cb,Savings,Diamond Bank,,Permanent,,37.0,,Lagos,Lagos Island
3544,8a858f315ccb979d015ccf4c25dd439c,Savings,Union Bank,,Permanent,,39.0,Bale-Akiosi,Ogun,Ifo
3545,8a858ffd5c8d343d015c92886a4b7724,Savings,GT Bank,,,,43.0,Ekoro,Lagos,Alimosho
3546,8a858f9f5679951a01567a5b90644817,Savings,Access Bank,,Permanent,,38.0,,Kebbi,
3547,8a858fa65c7d5535015c7d5ba8a106d6,Savings,Zenith Bank,,Permanent,,50.0,Agidingbi,Lagos,Ikeja
3548,8a858e0256b781d80156c09f1e585c2f,Other,FCMB,,Permanent,,34.0,,Ondo,Ondo West
3549,8a858e675cc6685e015cc6eb279c3e84,Savings,GT Bank,,Permanent,,30.0,,Federal Capital Territory,Bwari
3550,8a858edd5aa92207015aa9221ce30007,Savings,Diamond Bank,,Permanent,,38.0,,Imo,Orlu
3551,8a858f295c8d307f015c9897ad450f86,Savings,UBA,,Student,,28.0,,Lagos,Ikeja
3552,8a858e135c7e2eec015c813211a96674,Savings,GT Bank,,Permanent,,37.0,Idiya,Kwara,Asa
3553,8a858e135cb22031015cbc509ff86d8f,Savings,Diamond Bank,,Permanent,,44.0,,Federal Capital Territory,Municipal Area Council
3554,8a858faa56dffac60156f70874ef1dfd,Other,First Bank,,Self-Employed,,35.0,,Osun,Boripe
3555,8a858ed1594a282f01594a4d14f50a58,Savings,GT Bank,,Permanent,,43.0,,Osun,Ede North
3556,8a858f1e5cc4bc81015cc52a8b01416f,Savings,GT Bank,,Permanent,,46.0,Agidingbi,Lagos,Ikeja
3557,8a858f475be98d5f015bebddca3c5216,Savings,Access Bank,,Permanent,,32.0,,Edo,Egor
3558,8a858f9f5bd99987015be6ee3a4317c5,Savings,GT Bank,,Permanent,,33.0,Ilado,Lagos,Apapa
3559,8a858edb5bd936e4015be394167c4698,Savings,UBA,,Permanent,,36.0,Olambe,Ogun,Ifo
3560,8a858e0f5c45466f015c546652e81026,Savings,First Bank,,,,35.0,Alagba,Lagos,Agege
3561,8a858e885c63d379015c6c93c57d5273,Savings,GT Bank,,Permanent,,40.0,,Ondo,Akure North
3562,8a858fbd5cd6054a015cd8f744c0531d,Savings,Access Bank,,,,32.0,Garki,Federal Capital Territory,Municipal Area Council
3563,8a858f6c5b5cff3d015b5d08e3110cd6,Savings,GT Bank,,Permanent,,34.0,,Lagos,Ikeja
